campaign_id,date,channel,campaign_name,country,segment,impressions,clicks,conversions,spend,revenue
CAMP-00218,2025-01-29,search,Cross-platform bandwidth-monitored neural-net Search NE,Netherlands,vip,55619,2775,121,1747.97,10794.38
CAMP-04823,2026-04-22,social,Cross-platform directional conglomeration Social IT,Italy,returning,24033,624,26,2779.56,2565.85
CAMP-03794,2024-07-19,search,Decentralized uniform migration Search FR,France,new,12692,1077,28,2136.85,4002.48
CAMP-01445,2024-12-29,search,Open-architected leadingedge adapter Search SP,Spain,vip,34412,1865,41,,4659.86
CAMP-00691,2025-04-24,social,Digitized optimizing policy Social SP,Spain,vip,15325,446,6,1280.22,747.87
CAMP-02629,2026-03-02,display,Inverse homogeneous protocol Display IT,Italy,new,106483,254,8,1587.37,838.24
CAMP-02277,2025-07-05,search,Universal mission-critical orchestration Search SP,Spain,new,48035,3996,1,513.18,125.82
CAMP-02458,2025-07-09,social,Ergonomic needs-based open architecture Social NE,Netherlands,vip,8100,243,7,6048.26,659.55
CAMP-01107,2025-02-09,social,Total 3rdgeneration methodology Social GE,Germany,new,4642,173,4,1516.52,365.08
CAMP-02158,2024-10-14,search,Triple-buffered full-range interface Search SP,Spain,returning,38896,3152,142,1747.34,18933.98
CAMP-02112,2025-02-16,email,Ergonomic object-oriented Local Area Network Email NE,Netherlands,vip,11886,1392,44,1041.73,6242.94
CAMP-01584,2025-07-08,email,Face-to-face fault-tolerant artificial intelligence Email NE,Netherlands,new,11824,1695,39,2592.3,4021.7
CAMP-00612,2025-01-17,social,User-centric mission-critical info-mediaries Social NE,Netherlands,returning,9624,251,4,1311.64,591.06
CAMP-03308,2025-02-08,display,Cloned bandwidth-monitored service-desk Display SP,Spain,returning,22767,62,1,391.46,136.5
CAMP-03785,2025-04-29,search,Front-line content-based flexibility Search SP,Spain,vip,14951,557,16,2338.74,2098.79
CAMP-00577,2024-12-25,email,Fully-configurable upward-trending policy Email NE,Netherlands,vip,11166,1864,54,1462.15,5372.23
CAMP-02105,2024-06-17,email,Face-to-face coherent access Email GE,Germany,vip,10972,2048,70,1422.68,6761.68
CAMP-04481,2025-11-19,display,Visionary 4thgeneration product Display SP,Spain,new,36243,39,0,1341.7,0.0
CAMP-01181,2025-02-13,email,Right-sized encompassing superstructure Email GE,Germany,vip,76740,14003,330,,38063.95
CAMP-00889,2025-04-03,display,Seamless eco-centric throughput Display IT,,new,34618,79,2,331.19,256.29
CAMP-03193,2026-04-19,social,Operative next generation application Social NE,Netherlands,vip,4446,90,2,643.32,204.7
CAMP-02433,2024-10-13,search,Future-proofed 4thgeneration success Search GE,Germany,new,90456,7872,282,402.3,24992.65
CAMP-03075,2025-07-15,email,Persistent zero-defect encoding Email SP,Spain,vip,3956,635,17,1712.56,1959.05
CAMP-00818,2026-01-23,email,Exclusive homogeneous complexity Email NE,Netherlands,returning,22626,2621,83,2273.29,7529.77
CAMP-04678,2024-05-26,search,Organized neutral system engine Search NE,Netherlands,vip,203491,13950,307,2194.86,37160.71
CAMP-03319,2025-11-08,display,Organic needs-based projection Display GE,Germany,new,24196,60,2,734.16,291.28
CAMP-00209,2026-03-06,search,Focused executive projection Search GE,Germany,vip,38089,2455,90,,11698.75
CAMP-00294,2026-05-16,email,Organic client-server success Email GE,Germany,returning,5559,849,27,629.31,3624.06
CAMP-01120,2025-08-27,social,Object-based high-level concept Social GE,Germany,returning,3688,111,4,712.78,334.58
CAMP-04730,2025-02-23,email,Function-based hybrid Graphic Interface Email IT,Italy,returning,8732,1018,40,524.9,5518.78
CAMP-04395,2026-01-08,email,Organized 4thgeneration synergy Email IT,,vip,51799,7569,273,1209.04,31733.57
CAMP-01265,2026-03-10,email,Fundamental actuating emulation Email SP,Spain,returning,39499,7792,328,,27007.47
CAMP-00991,2024-07-10,display,Function-based empowering info-mediaries Display NE,Netherlands,vip,10962,30,0,1691.11,0.0
CAMP-02318,2026-01-02,display,Polarized coherent info-mediaries Display NE,Netherlands,vip,10738,8,0,917.72,0.0
CAMP-04241,2025-08-30,display,Inverse reciprocal access Display FR,France,vip,36116,96,4,539.25,415.59
CAMP-03432,2025-11-18,search,Cross-platform secondary matrix Search IT,Italy,new,28991,1768,72,1477.11,9553.24
CAMP-00354,2025-02-10,search,Optimized maximized database Search IT,Italy,returning,26326,2437,60,1748.51,7500.1
CAMP-01922,2025-10-23,social,Object-based background moderator Social IT,Italy,returning,8210,322,6,2249.5,754.47
CAMP-01539,2025-08-13,social,Profound systemic artificial intelligence Social GE,Germany,vip,10733,326,8,1324.09,683.82
CAMP-03459,2024-05-29,social,Upgradable logistical encoding Social IT,Italy,new,10254,429,20,400.28,1692.46
CAMP-01490,2025-07-30,search,Persevering zero administration paradigm Search IT,Italy,new,24314,1948,49,2748.98,5693.83
CAMP-03834,2024-12-11,display,Multi-layered bottom-line core Display IT,,vip,23807,43,0,1381.24,0.0
CAMP-03723,2024-08-23,display,Monitored upward-trending moratorium Display FR,France,returning,21450,39,0,852.22,0.0
CAMP-01229,2025-04-03,display,Virtual context-sensitive encryption Display IT,Italy,vip,138285,201,7,1041.04,853.65
CAMP-00260,2025-02-18,display,Stand-alone mobile algorithm Display IT,Italy,returning,22714,42,0,1118.87,0.0
CAMP-03538,2025-07-11,email,Integrated object-oriented matrix Email FR,France,new,13460,2394,96,3243.64,8913.01
CAMP-04731,2025-06-06,display,Virtual eco-centric focus group Display GE,,new,45182,54,1,275.25,123.45
CAMP-04789,2025-08-14,social,Business-focused regional alliance Social NE,Netherlands,returning,12183,487,6,2307.04,529.46
CAMP-01834,2025-06-18,display,Monitored logistical complexity Display FR,France,vip,19944,53,1,1133.71,94.61
CAMP-02592,2025-03-16,search,Integrated exuding definition Search FR,France,vip,25666,925,30,907.48,3587.62
CAMP-00053,2024-06-19,display,Synergistic explicit process improvement Display FR,France,new,149098,334,5,1902.11,734.2
CAMP-02618,2024-12-23,social,Synergized homogeneous concept Social FR,France,new,17522,1160,47,662.77,5510.22
CAMP-04509,2025-06-04,search,Optional directional neural-net Search GE,Germany,returning,39730,4619,155,1033.06,14137.3
CAMP-02237,2025-12-02,social,Function-based discrete emulation Social NE,Netherlands,returning,10679,632,28,1919.34,3244.96
CAMP-03430,2026-04-23,search,Enhanced bi-directional concept Search GE,Germany,returning,15826,1560,55,955.02,7816.82
CAMP-03117,2026-03-30,social,Universal methodical hierarchy Social SP,Spain,vip,12083,478,14,1935.49,1952.81
CAMP-02389,2025-07-24,email,Versatile local parallelism Email SP,Spain,returning,7557,1433,46,2389.29,5240.87
CAMP-01480,2025-04-06,social,Mandatory motivating concept Social NE,Netherlands,new,5449,150,4,5618.21,482.27
CAMP-01508,2025-11-07,email,Cloned intermediate contingency Email IT,Italy,vip,16694,3264,80,688.87,7999.51
CAMP-01034,2024-06-07,email,Fundamental regional frame Email FR,,new,23401,3716,99,1805.64,8496.98
CAMP-01098,2025-07-07,email,Diverse executive firmware Email GE,Germany,new,17200,3995,134,417.09,15668.7
CAMP-01470,2025-03-13,email,Cross-group dynamic utilization Email IT,Italy,new,3511,777,31,482.46,4327.72
CAMP-00544,2024-06-09,social,Expanded eco-centric workforce Social SP,Spain,new,5997,244,9,2740.0,1187.62
CAMP-01047,2024-10-18,social,User-friendly disintermediate hierarchy Social GE,Germany,returning,6487,225,9,1106.22,1138.33
CAMP-04040,2026-03-19,search,Sharable fresh-thinking service-desk Search IT,Italy,returning,22462,2103,63,3125.66,8329.71
CAMP-01631,2025-02-23,email,Re-engineered stable matrix Email IT,Italy,returning,12820,2154,68,550.14,9806.58
CAMP-00031,2025-09-19,social,Centralized encompassing complexity Social NE,Netherlands,vip,16025,791,13,496.57,1700.62
CAMP-00726,2026-04-09,social,Integrated high-level moratorium Social GE,Germany,new,20630,1082,17,5361.62,2457.7
CAMP-00927,2025-11-05,display,Open-source optimal ability Display GE,,returning,14390,17,0,1631.46,0.0
CAMP-02139,2025-02-14,display,Polarized bifurcated info-mediaries Display FR,France,new,40021,87,2,1102.72,165.6
CAMP-03981,2025-06-06,search,Robust global functionalities Search SP,Spain,returning,19878,2117,66,1424.03,7384.18
CAMP-01427,2024-12-17,display,Persevering radical methodology Display FR,France,returning,256011,579,17,1459.35,1920.7
CAMP-03750,2024-05-23,email,Implemented 6thgeneration orchestration Email SP,Spain,new,28589,6603,208,3586.72,29276.96
CAMP-00437,2025-07-14,email,Persevering bifurcated system engine Email FR,France,new,7267,1749,31,2938.35,4027.66
CAMP-02518,2024-10-11,search,Synergistic zero-defect focus group Search NE,Netherlands,new,23469,2357,25,591.28,3403.89
CAMP-00913,2025-01-17,display,Profit-focused human-resource secured line Display NE,Netherlands,vip,54825,136,4,796.61,397.03
CAMP-04266,2026-03-18,email,Intuitive cohesive success Email IT,Italy,vip,6854,1114,50,1676.88,5687.27
CAMP-04328,2025-07-20,display,Fundamental logistical Internet solution Display SP,Spain,vip,4796,6,0,891.52,0.0
CAMP-04558,2024-09-08,email,Multi-tiered cohesive attitude Email NE,Netherlands,vip,19477,2659,43,1055.95,5543.21
CAMP-04861,2024-08-20,social,Mandatory object-oriented solution Social FR,France,vip,30803,1200,54,1439.09,6258.18
CAMP-02332,2025-04-06,social,Persistent cohesive installation Social GE,,returning,9581,308,15,1027.6,2235.72
CAMP-04747,2024-12-28,social,Robust grid-enabled hierarchy Social GE,Germany,vip,11700,430,10,2385.39,916.05
CAMP-01239,2026-03-29,social,Persevering grid-enabled circuit Social NE,Netherlands,new,14700,592,13,1782.47,1794.98
CAMP-00904,2025-10-04,search,Adaptive tertiary functionalities Search IT,Italy,returning,47070,6339,65,1043.45,6027.02
CAMP-01838,2024-08-11,search,User-friendly interactive project Search GE,Germany,vip,148879,14994,265,,33073.68
CAMP-03209,2025-06-19,display,Grass-roots coherent project Display SP,Spain,vip,50857,101,2,2237.43,268.52
CAMP-04255,2025-09-02,social,Future-proofed responsive array Social SP,,vip,18801,635,22,1161.14,2116.44
CAMP-00508,2026-01-16,email,Intuitive discrete data-warehouse Email IT,Italy,vip,23512,2996,100,1541.89,8096.22
CAMP-04351,2025-08-28,search,Enterprise-wide high-level project Search FR,,vip,45117,4636,143,2469.24,17441.09
CAMP-00184,2025-03-14,email,Integrated background initiative Email SP,Spain,new,17746,3879,135,1834.39,17227.33
CAMP-04152,2024-06-14,social,Realigned interactive support Social IT,Italy,vip,6520,190,8,1621.87,658.58
CAMP-01498,2025-06-24,social,Multi-channeled client-server superstructure Social IT,Italy,new,15384,633,34,3114.48,3817.26
CAMP-03306,2025-05-12,social,Monitored well-modulated model Social FR,France,vip,5175,253,7,485.15,860.66
CAMP-00322,2024-08-17,search,Multi-tiered solution-oriented hierarchy Search FR,France,returning,74618,7362,246,567.52,22010.8
CAMP-01841,2025-08-25,display,Assimilated intermediate structure Display SP,Spain,vip,23464,27,1,1564.42,143.12
CAMP-02716,2024-05-17,display,Realigned 5thgeneration analyzer Display IT,Italy,vip,12467,13,0,2126.51,0.0
CAMP-04664,2025-08-31,display,Face-to-face context-sensitive structure Display IT,Italy,new,42274,151,2,2111.44,216.33
CAMP-03709,2025-03-17,search,Right-sized maximized strategy Search SP,Spain,vip,19850,2491,73,717.96,8480.65
CAMP-01845,2025-08-07,display,Streamlined fault-tolerant ability Display IT,Italy,new,42885,89,1,369.1,129.18
CAMP-01910,2025-12-01,email,Stand-alone optimal collaboration Email FR,France,new,23497,3939,89,741.13,13161.98
CAMP-04557,2025-10-09,display,Multi-tiered eco-centric utilization Display FR,France,returning,42176,99,3,1064.34,412.0
CAMP-01552,2025-08-17,display,Optional radical ability Display GE,Germany,vip,212524,591,21,1018.01,2822.46
CAMP-04483,2026-03-26,search,Sharable regional info-mediaries Search FR,France,vip,32298,3063,41,1080.92,3280.36
CAMP-01147,2024-07-19,display,Reverse-engineered 5thgeneration data-warehouse Display IT,Italy,returning,24664,61,1,,91.02
CAMP-02111,2024-07-14,search,Monitored static instruction set Search FR,France,vip,22204,1336,43,,4809.58
CAMP-00045,2025-11-14,search,User-friendly 6thgeneration methodology Search SP,Spain,new,57337,6149,243,1621.06,34578.99
CAMP-03939,2024-09-27,search,Re-engineered 24/7 project Search NE,Netherlands,vip,12779,696,17,491.86,1592.65
CAMP-02493,2024-09-13,display,Team-oriented intermediate knowledgebase Display GE,Germany,vip,23908,27,0,621.3,0.0
CAMP-01892,2026-03-25,email,Multi-tiered real-time success Email GE,Germany,vip,16960,3733,132,324.11,18326.55
CAMP-01379,2024-12-01,search,Synergized multimedia architecture Search IT,Italy,new,21512,662,22,2626.11,2931.49
CAMP-02440,2025-01-29,display,Grass-roots motivating support Display NE,Netherlands,vip,61635,89,2,2472.52,230.92
CAMP-04994,2025-06-27,social,Public-key optimal task-force Social SP,Spain,returning,5967,213,6,1248.67,823.82
CAMP-00414,2024-08-25,search,Stand-alone hybrid open system Search FR,France,new,54832,5328,182,767.93,24356.08
CAMP-04812,2024-06-15,social,Multi-tiered reciprocal open architecture Social NE,Netherlands,vip,12431,397,11,963.88,1400.34
CAMP-01408,2026-01-07,search,Profound tertiary software Search SP,Spain,new,50520,4390,123,444.23,13889.49
CAMP-01721,2025-05-01,display,Profound motivating encryption Display IT,,new,28042,60,1,3074.87,100.63
CAMP-00802,2026-01-01,email,Organic value-added infrastructure Email IT,Italy,returning,10619,2370,44,2182.52,3691.68
CAMP-01289,2025-05-19,social,Intuitive non-volatile product Social GE,Germany,vip,9076,243,12,3362.63,1509.17
CAMP-01559,2024-08-17,email,Reduced explicit model Email GE,Germany,returning,12497,3417,25,1233.04,2813.81
CAMP-02225,2024-08-27,email,Managed didactic standardization Email IT,Italy,vip,13664,1799,50,786.23,6103.77
CAMP-02488,2024-05-17,search,Ameliorated zero-defect capacity Search IT,Italy,returning,49270,3990,112,874.62,10865.1
CAMP-01667,2026-03-07,social,Digitized non-volatile analyzer Social SP,Spain,new,16796,503,23,3814.89,1891.29
CAMP-04319,2024-09-09,search,Extended optimizing product Search GE,Germany,new,30610,1766,63,1908.15,5066.65
CAMP-00257,2024-07-27,email,Streamlined fresh-thinking structure Email NE,Netherlands,returning,12559,4010,88,2932.09,9677.71
CAMP-01860,2025-02-03,search,Future-proofed modular service-desk Search FR,France,vip,51531,3194,0,1765.62,0.0
CAMP-01752,2024-09-26,social,Cross-platform demand-driven interface Social SP,Spain,new,5946,419,21,495.24,1884.61
CAMP-01152,2025-12-01,email,Secured client-driven challenge Email NE,Netherlands,vip,11455,1663,55,2895.51,7544.65
CAMP-02940,2024-06-13,email,Open-source exuding solution Email GE,Germany,new,9069,1028,24,1790.66,3401.85
CAMP-00648,2025-06-22,social,Exclusive global Graphical User Interface Social GE,Germany,vip,10620,381,17,824.19,2428.58
CAMP-04598,2024-09-16,social,Profit-focused executive conglomeration Social FR,France,new,15885,718,21,379.09,1720.86
CAMP-03665,2025-10-12,email,Persistent systematic middleware Email SP,Spain,returning,28918,5155,169,1335.58,14246.4
CAMP-01766,2024-08-16,display,Intuitive dynamic throughput Display GE,Germany,returning,4534,12,0,1244.4,0.0
CAMP-03527,2026-03-08,social,Customer-focused exuding groupware Social IT,Italy,new,9823,685,17,902.3,1506.66
CAMP-02510,2024-08-05,display,Total transitional task-force Display NE,Netherlands,vip,30292,29,0,841.62,0.0
CAMP-03842,2024-11-08,email,Focused tertiary task-force Email FR,France,returning,21425,3554,112,1806.37,14466.44
CAMP-01316,2026-04-18,search,Multi-tiered logistical superstructure Search GE,Germany,vip,13015,1265,40,951.87,3477.11
CAMP-01089,2024-11-26,email,Function-based context-sensitive policy Email GE,Germany,vip,9895,2003,72,1948.39,8561.59
CAMP-04790,2025-08-14,display,Inverse 3rdgeneration instruction set Display GE,Germany,returning,136886,241,6,1397.6,707.94
CAMP-02513,2026-01-29,display,Triple-buffered full-range framework Display SP,Spain,returning,64041,134,1,631.96,142.1
CAMP-02993,2025-07-08,social,Cross-platform coherent challenge Social GE,Germany,returning,7348,394,13,781.66,1312.73
CAMP-01351,2025-05-19,search,Synergistic composite projection Search GE,Germany,new,34435,2458,103,530.54,9798.34
CAMP-02548,2025-07-24,search,Automated analyzing process improvement Search NE,Netherlands,vip,84482,6490,259,1227.27,24271.16
CAMP-00113,2025-07-04,email,Customizable neutral toolset Email GE,Germany,returning,8465,1545,33,870.67,2786.4
CAMP-03198,2026-03-23,social,Horizontal 24/7 strategy Social IT,Italy,new,4473,111,3,,296.55
CAMP-00264,2024-05-20,email,Innovative stable benchmark Email NE,Netherlands,vip,6677,1428,29,,3234.25
CAMP-01394,2024-10-07,display,User-centric mission-critical application Display GE,Germany,vip,14921,21,0,1221.05,0.0
CAMP-02624,2025-04-29,social,Diverse foreground middleware Social NE,Netherlands,new,34070,1258,61,1130.03,8064.36
CAMP-01187,2024-12-03,display,Self-enabling content-based structure Display IT,Italy,vip,26372,40,1,1583.95,80.65
CAMP-04120,2025-04-28,email,Programmable didactic forecast Email GE,Germany,new,19865,2989,46,509.96,5732.63
